CreditScore,Region,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
602,South India,Male,18,6,0.0,1,1,1,889488.27,0
608,South India,Female,37,1,389161.95,1,1,1,334545.63,0
765,South India,Female,30,6,0.0,1,1,1,475248.37,0
604,South India,Female,27,3,241567.82,1,1,1,755448.7,0
642,North India,Female,50,6,0.0,2,1,1,277735.45,0
610,West India,Female,28,10,689174.93,2,1,0,557018.72,0
561,North India,Male,27,2,136207.4,1,0,0,2034329.67,0
557,South India,Male,36,6,0.0,1,0,0,1067383.76,0
677,North India,Male,43,9,337134.08,1,0,0,753434.79,0
647,South India,Male,34,6,464548.34,2,1,1,399265.71,0
718,South India,Male,48,2,647644.12,2,1,1,784165.65,0
628,West India,Female,41,5,3634354.22,2,1,1,796960.36,0
631,South India,Male,18,8,0.0,1,1,1,1050184.53,0
718,North India,Female,30,10,1482206.5,1,1,1,610767.58,0
616,South India,Female,29,6,116202.56,2,0,1,356159.61,0
520,West India,Male,41,4,0.0,1,1,0,881321.44,0
726,North India,Female,18,10,885456.18,2,1,1,484123.62,0
589,South India,Male,64,0,90610.67,1,1,1,339081.17,0
656,South India,Female,41,7,278298.44,2,0,0,108413.64,0
593,North India,Female,37,3,289722.16,2,1,0,464731.15,0
562,North India,Male,48,10,102873.88,2,1,1,478325.38,0
479,North India,Male,61,1,727654.81,2,1,0,807409.5,0
680,South India,Male,45,8,452682.51,2,1,1,825586.95,0
344,North India,Female,46,2,726666.27,2,1,1,833819.43,0
766,South India,Female,37,5,503166.25,2,0,0,953917.15,1
742,North India,Male,34,2,178653.42,2,0,1,543354.08,0
568,South India,Female,30,6,3637336.38,2,0,0,605633.14,0
792,North India,Male,26,1,0.0,2,0,1,423691.54,0
835,South India,Male,28,3,177413.75,2,0,1,452111.29,1
625,West India,Female,21,10,0.0,2,1,0,380527.57,0
686,South India,Male,35,9,356542.89,1,0,0,613696.81,1
662,South India,Female,18,8,147077.62,2,1,1,461412.51,0
786,West India,Female,38,10,19063.5,2,1,0,414451.23,0
524,North India,Female,35,7,783337.04,2,0,1,538766.06,0
629,North India,Male,37,7,134568.1,2,1,0,498988.28,1
732,North India,Male,30,7,0.0,1,1,0,358968.78,0
723,North India,Male,69,6,728902.8,2,1,1,299095.53,0
646,North India,Female,50,5,122921.46,2,0,0,152445.71,0
775,South India,Female,22,7,0.0,1,1,1,505753.32,0
671,North India,Male,38,6,3362755.6,2,0,0,446668.02,0
660,East India,Female,29,0,391708.83,1,1,0,236109.52,0
712,West India,Male,24,5,531203.58,1,1,1,216580.85,0
644,East India,Male,21,7,260276.86,2,1,0,1044462.76,0
654,North India,Male,40,4,1069022.29,2,1,0,500544.01,0
579,West India,Male,28,5,0.0,1,1,1,1855611.43,0
900,West India,Male,46,1,395098.49,1,0,1,281690.23,0
607,East India,Male,46,10,635636.07,4,1,1,627012.98,1
715,South India,Female,51,1,360208.67,1,1,0,732204.74,0
821,West India,Female,26,1,0.0,2,1,0,454054.15,0
529,North India,Male,41,5,346680.13,2,0,1,1250522.87,1
705,North India,Female,42,4,0.0,2,1,1,589954.22,0
652,North India,Male,30,5,912514.01,2,0,0,1256825.61,0
811,East India,Male,27,5,988864.53,2,1,0,405177.59,0
568,North India,Female,53,3,154417.88,2,0,0,492268.58,0
582,North India,Female,38,6,0.0,1,0,1,566964.83,0
645,East India,Female,42,8,575150.52,1,1,0,992413.96,0
605,North India,Female,26,6,0.0,4,1,0,673357.76,1
608,West India,Female,22,5,267249.97,1,1,1,501243.75,0
832,West India,Male,29,10,0.0,1,1,0,1056739.7,0
661,North India,Female,34,2,468216.56,1,1,1,678705.6,0
579,North India,Male,24,5,1213066.46,2,1,0,1002797.14,0
614,South India,Female,35,7,0.0,2,1,1,994064.22,0
686,East India,Male,18,7,1484102.3,2,1,1,430204.98,0
680,West India,Male,23,3,1144995.44,2,1,1,316236.87,0
598,North India,Female,43,4,197154.62,1,1,1,932741.25,0
503,South India,Male,42,3,835195.1,1,0,0,435703.05,1
645,South India,Female,31,1,785874.61,3,1,1,617250.75,0
643,West India,Male,24,10,1580101.55,1,1,0,766171.97,0
591,North India,Female,24,4,2451216.1,2,1,0,1221681.61,1
765,North India,Male,31,0,0.0,2,1,0,464008.56,0
701,West India,Male,43,1,223281.48,2,1,0,256909.82,0
662,South India,Male,46,6,347645.93,1,1,0,387056.13,0
617,North India,Female,30,4,823058.2,1,1,1,712115.29,0
805,West India,Female,23,9,127026.16,1,1,0,1399172.22,0
546,South India,Male,38,7,147362.49,2,1,1,858833.77,0
605,South India,Female,26,5,15565591.97,2,1,0,693083.02,1
609,West India,Female,30,7,305884.19,4,0,1,780522.14,0
676,South India,Female,50,10,0.0,2,0,1,555529.22,0
709,South India,Male,45,1,1423480.72,1,1,1,755242.32,0
529,West India,Male,37,7,0.0,1,1,1,558688.43,0
588,South India,Male,22,8,115567.07,2,1,1,685882.73,0
690,West India,Male,38,7,1074878.1,2,1,1,830793.52,0
590,South India,Male,47,6,1086098.05,1,1,0,864499.99,0
613,South India,Male,31,7,245517.48,1,1,1,328389.62,0
665,North India,Male,50,1,0.0,2,0,1,542197.45,0
561,North India,Female,50,5,2131883.7,2,1,0,452829.92,1
674,West India,Female,54,6,443752.5,1,1,0,510529.56,0
705,South India,Female,39,8,299764.49,2,1,0,649184.14,0
653,South India,Male,42,10,0.0,2,1,0,561484.98,0
778,West India,Male,51,2,3352998.12,2,1,1,463475.32,0
715,North India,Male,40,5,171690.24,1,0,0,1246713.46,0
646,West India,Male,30,7,1052186.6,1,0,1,243595.07,1
621,South India,Male,31,3,199275.04,1,1,1,449854.22,0
807,South India,Male,38,4,216751.2,1,1,1,558220.03,0
590,North India,Male,21,1,0.0,2,1,0,622723.31,0
625,North India,Female,34,10,504897.3,1,0,0,1298728.91,0
613,North India,Female,48,9,248240.82,1,1,0,451342.74,0
685,South India,Male,18,6,0.0,2,0,0,672778.79,0
852,South India,Male,52,7,0.0,1,1,1,966217.23,0
672,West India,Female,48,5,524145.85,4,0,1,714429.03,1
621,South India,Male,30,8,1020703.05,1,0,1,658053.01,0
666,West India,Male,41,10,0.0,2,0,1,260129.8,0
531,South India,Male,36,2,219021.06,1,1,0,612330.57,0
633,North India,Male,49,8,0.0,1,1,0,912291.34,0
803,North India,Male,46,8,1303167.11,2,1,1,827076.32,0
709,North India,Female,20,8,3682314.88,2,0,0,573881.4,0
760,East India,Male,42,5,0.0,2,1,0,384192.56,0
741,West India,Male,33,8,1108995.84,2,1,0,470288.85,1
586,North India,Male,36,6,614568.92,2,0,1,282779.09,0
822,South India,Female,27,7,469464.12,1,1,1,497380.57,0
490,East India,Male,55,7,2005014.28,1,1,0,569325.23,0
679,West India,Male,47,7,978568.65,2,1,1,324863.3,0
464,South India,Male,27,2,536325.6,2,1,0,306332.71,0
495,North India,Male,21,5,635553.12,1,1,0,352579.97,0
734,North India,Male,31,6,142196.27,2,1,0,388732.97,0
587,West India,Male,40,3,0.0,2,1,1,200546.73,0
762,West India,Female,38,3,942790.2,1,0,0,311287.16,0
454,South India,Female,49,6,339871.8,2,1,0,434887.61,0
642,North India,Male,44,1,1510482.96,1,1,0,497337.53,0
540,East India,Male,46,10,500830.92,1,0,0,362054.61,0
620,West India,Male,39,10,0.0,2,0,0,371577.53,0
789,North India,Female,20,7,0.0,1,1,1,510072.05,0
811,North India,Male,33,5,156282.65,1,1,0,1109668.52,0
696,South India,Female,47,10,187255.62,1,1,1,457163.23,0
506,North India,Female,35,10,563319.51,2,0,0,479852.33,0
541,North India,Female,41,8,568714.63,1,0,0,608365.04,0
664,North India,Female,32,4,415184.89,2,1,0,240452.58,0
577,East India,Female,24,9,1224941.53,2,0,0,886069.59,0
709,West India,Male,34,9,455381.53,1,1,0,829091.76,0
800,North India,Male,39,0,587130.91,1,0,1,194856.54,0
561,West India,Male,28,6,0.0,2,1,1,425628.92,0
569,West India,Male,33,3,0.0,1,1,1,482749.45,0
543,North India,Female,25,9,158297.83,1,0,1,185663.12,0
627,West India,Male,48,3,3122326.95,3,0,0,745853.8,0
654,South India,Female,32,2,188499.68,2,0,1,411174.55,0
651,West India,Male,51,4,0.0,2,1,1,1240345.8,0
730,South India,Female,52,5,2130776.78,1,1,1,369038.13,0
685,South India,Male,35,2,443199.51,1,0,1,462935.6,0
644,North India,Male,24,7,0.0,1,0,0,579478.2,0
653,South India,Male,18,1,427646.05,2,0,0,746419.61,0
657,South India,Female,19,6,0.0,1,1,1,315865.99,1
644,East India,Male,20,0,226801.25,1,1,0,1165708.79,0
589,South India,Male,51,8,1335650.35,1,1,0,654153.61,1
541,North India,Male,37,8,8860692.53,1,1,1,242708.18,1
662,North India,Female,40,4,694137.13,2,1,1,503264.66,0
605,West India,Male,18,1,0.0,2,0,0,570287.08,0
697,South India,Female,22,5,0.0,1,1,0,738637.51,0
656,North India,Male,45,9,80442.44,2,1,1,260075.09,0
651,West India,Male,39,4,0.0,2,1,1,242457.48,0
738,East India,Female,34,10,0.0,1,0,1,451880.39,0
523,West India,Male,42,3,0.0,2,0,1,567516.88,0
809,North India,Female,53,1,159831.97,1,1,0,320193.1,0
453,South India,Male,33,4,0.0,1,0,1,598683.7,0
780,West India,Female,36,7,1669155.01,2,1,0,912312.61,0
668,East India,Female,38,1,0.0,2,1,1,555323.39,0
602,East India,Female,62,6,153781.9,1,0,0,350410.95,0
517,South India,Male,18,2,0.0,2,1,1,827549.62,0
596,West India,Male,43,5,148169.88,2,1,0,488666.57,0
635,North India,Female,34,3,0.0,1,0,1,465286.46,0
667,North India,Female,42,5,659992.94,1,0,0,1450993.81,0
780,South India,Male,28,10,679732.64,2,1,1,344328.12,0
656,East India,Male,35,1,47568.21,2,0,0,1217496.4,0
678,North India,Male,43,9,0.0,2,1,1,757288.44,0
681,North India,Female,70,4,281541.74,1,0,1,750016.88,0
620,East India,Male,44,1,3704443.18,1,1,0,514434.87,1
632,North India,Male,26,7,376871.87,1,0,1,802081.83,1
640,North India,Male,31,8,1801218.76,2,1,0,734856.37,0
706,West India,Male,31,7,0.0,2,1,1,518418.62,0
567,West India,Male,18,0,268824.39,2,1,0,437479.23,0
604,South India,Female,32,4,0.0,1,0,0,922200.23,0
682,East India,Male,44,3,1010116.12,2,0,0,1261112.85,1
553,North India,Female,21,3,0.0,2,0,1,860317.69,0
660,East India,Male,47,10,0.0,2,1,0,424857.27,0
600,West India,Male,41,6,438279.72,3,1,1,444172.57,0
695,South India,Male,27,9,939096.21,2,1,1,951365.22,0
773,West India,Female,34,9,0.0,1,1,1,780376.41,0
600,North India,Female,53,3,5435788.13,4,0,1,320468.95,0
718,North India,Male,44,0,124109.71,1,0,0,921527.2,0
668,East India,Male,36,2,2409877.61,2,1,0,758910.22,0
615,North India,Female,33,7,22309.04,2,1,0,419615.66,0
650,North India,Female,36,9,0.0,1,1,1,919918.12,0
766,South India,Male,30,6,5431149.93,4,0,1,525986.5,1
634,North India,Female,18,1,3455763.16,1,1,1,471700.16,0
767,West India,Male,58,6,963271.58,2,0,1,363556.42,0
639,East India,Male,37,1,0.0,1,0,0,941103.33,0
522,South India,Male,40,5,181020.23,1,0,1,741862.69,0
636,South India,Male,35,7,423397.55,2,1,0,1324078.98,0
515,South India,Female,27,2,1078595.48,1,0,0,292227.21,0
621,North India,Male,33,2,418656.84,1,1,1,640461.77,0
617,North India,Female,18,7,0.0,1,0,1,465466.0,0
813,North India,Female,61,7,0.0,1,0,1,1612210.23,0
794,South India,Male,22,9,2786689.65,1,0,0,243760.2,0
657,South India,Male,24,5,1127966.62,2,1,0,505505.92,0
759,East India,Female,31,0,0.0,2,1,1,250038.44,0
614,West India,Male,50,10,448341.94,2,0,1,1078123.83,0
521,West India,Male,36,2,568358.77,1,1,0,356296.66,0
697,North India,Male,22,9,0.0,2,1,0,222740.23,0
682,West India,Male,49,6,2171800.22,2,0,1,454623.12,0
565,East India,Female,44,1,0.0,1,1,0,892209.03,0
569,East India,Female,41,8,500482.86,1,1,1,1302216.67,0
734,North India,Male,43,8,46726.05,2,0,1,357078.06,0
498,South India,Male,62,1,367226.7,1,1,0,608900.58,0
700,South India,Female,60,5,113675.51,2,1,1,869621.92,1
621,North India,Male,28,1,552835.68,2,1,1,1560190.26,0
700,East India,Male,53,0,0.0,2,1,1,1645476.7,0
738,North India,Female,40,9,0.0,1,0,1,292235.2,0
571,North India,Female,41,8,254882.03,1,1,1,1510630.8,0
547,South India,Male,18,4,0.0,2,1,0,361833.74,0
781,North India,Male,34,0,724960.12,2,1,0,689770.6,0
644,East India,Male,27,6,145178.47,1,0,0,962718.33,0
679,South India,Male,45,10,387492.18,1,1,0,330191.29,0
731,South India,Female,47,2,0.0,2,1,0,690865.0,1
563,South India,Male,18,5,0.0,1,1,1,1071348.17,0
731,North India,Male,35,3,906533.36,1,1,1,330762.21,0
707,West India,Male,48,2,606860.46,1,0,1,428484.5,1
782,West India,Female,33,5,2714773.8,1,1,1,570400.65,1
780,South India,Male,44,7,1392842.0,1,1,1,503710.43,0
655,East India,Male,39,5,3218219.04,1,1,1,672284.45,0
717,South India,Female,39,5,0.0,2,1,1,505649.3,0
654,West India,Male,33,4,0.0,2,0,1,441215.26,0
663,East India,Male,22,4,0.0,2,1,0,635386.0,0
548,West India,Male,23,0,174521.67,2,0,1,366873.16,1
629,South India,Male,43,3,369131.88,1,1,1,319302.83,0
488,North India,Male,36,10,0.0,2,1,1,493597.03,1
637,West India,Male,34,7,1015112.85,1,0,0,608830.56,0
768,East India,Male,31,5,1380759.97,1,0,0,528708.29,0
720,South India,Male,32,6,580178.02,1,1,0,175682.15,1
660,North India,Male,47,10,299878.48,1,1,1,1005249.57,0
631,South India,Male,32,10,269290.64,1,1,1,884295.76,0
601,West India,Male,21,8,47126.31,2,1,1,308122.39,0
567,North India,Male,44,7,61291.47,1,0,1,303211.56,0
723,West India,Female,33,3,0.0,2,1,0,503042.99,0
511,West India,Male,36,6,3841279.95,2,0,1,1035765.97,0
509,South India,Male,53,2,0.0,1,1,1,141417.96,0
731,North India,Female,35,4,545504.58,2,1,1,586848.25,0
668,West India,Male,39,2,252538.0,2,0,0,864548.19,0
654,North India,Female,23,6,1201527.55,2,0,0,3330428.77,0
668,South India,Female,33,2,74390.66,2,1,0,454029.44,0
830,North India,Female,42,7,0.0,1,1,1,350311.11,0
655,South India,Female,18,9,0.0,1,1,0,817855.83,1
676,North India,Male,38,7,0.0,1,1,1,1057620.14,0
835,West India,Female,37,5,115348.4,1,1,1,588601.97,0
644,West India,Male,36,8,412576.39,1,1,0,623461.03,0
805,East India,Male,47,1,221341.6,1,1,1,265366.78,1
460,North India,Female,39,5,136693.97,2,1,1,273624.36,0
545,North India,Male,52,10,607210.02,2,1,0,667282.71,0
589,South India,Female,25,3,466805.14,3,0,1,721168.15,1
702,North India,Male,37,6,36836.75,2,1,1,784377.74,0
809,North India,Male,36,10,154827.73,2,0,0,294360.03,0
596,South India,Male,24,0,114679.71,3,1,1,484413.89,0
738,South India,Female,46,3,181599.1,2,1,0,360994.17,0
851,North India,Male,61,10,0.0,2,1,1,558555.18,0
790,South India,Male,35,9,2830383.87,2,1,0,238098.59,0
613,South India,Male,41,3,274485.82,1,0,0,1052075.34,0
728,North India,Female,36,5,203559.16,2,1,1,581781.97,0
680,West India,Male,28,9,2724632.04,2,1,0,509206.41,0
590,North India,Female,18,10,256457.0,1,0,1,999382.31,0
688,North India,Male,28,5,586314.87,2,1,0,1262871.54,0
607,North India,Male,20,5,0.0,1,1,1,983571.96,0
661,North India,Male,54,3,2208807.59,2,1,0,1495203.06,0
525,West India,Female,34,4,0.0,1,1,0,774114.99,0
491,North India,Male,32,10,231855.39,2,1,0,1588066.2,0
624,West India,Male,45,7,0.0,1,1,1,490717.23,0
678,South India,Female,23,2,711024.41,2,0,1,147844.84,0
548,South India,Male,27,5,0.0,1,0,1,1591723.2,0
697,East India,Female,36,0,1184389.36,2,1,1,479669.49,0
653,West India,Male,47,9,0.0,1,0,1,392851.21,0
708,North India,Male,41,10,157972.75,2,0,0,1077709.73,0
735,West India,Male,38,5,387861.23,2,0,1,656390.89,0
770,South India,Male,36,8,750445.0,2,1,0,1347980.33,0
704,South India,Female,40,10,0.0,2,1,1,570456.4,0
623,West India,Female,38,7,0.0,2,1,1,356560.62,0
666,East India,Male,24,4,0.0,2,1,1,1253241.74,0
859,North India,Female,36,6,137846.46,1,1,0,1149846.06,0
738,West India,Male,24,4,0.0,2,0,0,553270.92,0
656,North India,Male,36,2,111684.11,1,1,1,465487.11,0
636,South India,Female,30,8,366742.44,2,0,1,515286.63,0
596,West India,Female,63,10,1487178.58,1,0,1,214975.54,1
543,South India,Male,35,6,1096231.68,1,1,1,364458.49,0
803,North India,Female,20,7,196097.67,3,0,1,560930.32,0
693,South India,Male,34,6,266212.26,1,1,1,619492.79,0
535,West India,Female,41,6,137608.16,1,1,1,616983.42,0
638,South India,Female,54,7,336559.78,2,0,1,741797.74,0
764,North India,Male,29,7,1170105.47,2,1,1,153592.97,0
609,South India,Male,18,5,0.0,1,1,0,371353.98,0
576,East India,Female,44,3,1164484.85,1,1,1,351150.71,0
682,West India,Female,20,4,35482.05,2,0,1,495311.28,0
709,West India,Male,31,5,73418.78,2,0,1,718583.91,0
609,West India,Male,33,10,0.0,2,1,0,752687.77,1
596,North India,Female,35,8,0.0,2,0,0,712227.75,0
691,South India,Male,43,4,0.0,2,0,1,908096.41,0
548,South India,Male,28,8,1747234.06,1,1,1,503927.21,0
601,North India,Male,32,8,0.0,1,0,1,488405.51,0
639,North India,Male,35,7,174725.77,1,1,0,1861247.36,0
716,West India,Female,37,9,481073.07,1,1,0,339982.5,1
611,North India,Female,37,5,264578.16,1,0,0,718924.96,0
700,North India,Male,40,0,377694.8,2,0,1,751270.21,0
754,North India,Female,45,4,444846.92,2,1,0,229245.63,0
604,North India,Female,40,10,1492782.13,2,0,1,702535.11,0
900,South India,Female,40,2,3167365.75,2,0,1,232370.52,0
777,West India,Male,18,8,0.0,2,0,1,890028.32,0
674,North India,Female,36,3,219580.63,1,0,0,433880.1,0
633,North India,Male,41,6,412734.41,1,1,0,540853.88,0
600,West India,Male,44,5,307932.82,1,1,1,448350.16,0
799,South India,Male,28,5,76067.08,1,1,0,555470.34,0
668,West India,Female,28,4,0.0,2,1,0,520676.62,0
520,North India,Male,29,0,0.0,2,1,0,564152.23,0
495,West India,Female,41,2,82329.04,2,0,0,344446.94,0
660,South India,Male,47,4,0.0,2,0,0,671601.5,1
662,South India,Female,31,1,191617.87,2,1,0,409700.11,0
567,North India,Male,45,10,0.0,1,1,0,1073359.59,0
513,North India,Male,37,1,0.0,2,0,0,896771.66,0
473,West India,Male,34,3,3247538.14,1,1,0,482226.01,1
581,North India,Female,33,6,511420.56,2,1,1,1467440.2,1
617,North India,Female,44,0,1140445.99,2,1,0,942593.6,1
712,South India,Female,39,8,433453.89,2,0,1,1081586.71,0
638,South India,Female,61,0,0.0,1,1,1,308129.68,1
745,South India,Female,26,7,328661.83,2,0,1,1317646.81,0
704,South India,Male,41,5,788739.72,2,1,1,466181.79,0
696,South India,Male,30,0,337496.0,1,0,1,1377788.02,0
738,South India,Male,26,6,114053.44,1,1,0,227420.4,0
525,East India,Male,35,1,509959.81,1,1,0,331290.51,1
601,South India,Female,37,0,640145.76,1,1,1,483972.69,0
866,South India,Male,68,7,428180.39,1,1,0,615939.65,1
478,North India,Male,33,1,0.0,1,1,1,1368431.0,0
623,West India,Male,23,8,676237.18,2,1,1,2900093.33,0
692,North India,Female,39,5,316672.13,1,0,1,303512.93,0
481,South India,Male,18,0,718323.16,2,0,0,315391.48,0
582,South India,Male,34,10,0.0,2,1,1,2090161.26,0
829,South India,Female,36,7,0.0,2,1,1,460556.75,0
665,South India,Female,44,6,1302420.53,2,0,1,514559.07,0
598,West India,Male,46,10,774412.94,2,1,0,826027.59,0
668,North India,Male,30,0,73135.13,2,0,1,448247.59,0
598,South India,Male,34,7,992856.76,2,1,1,249073.14,0
804,West India,Female,27,1,1678849.95,3,1,1,881926.87,0
560,North India,Male,23,7,1689852.56,1,0,1,979151.3,0
602,North India,Female,39,8,1954270.04,2,0,1,859610.86,0
515,South India,Female,21,4,718614.09,1,0,0,871726.16,1
623,East India,Female,31,4,0.0,1,1,0,904906.39,0
634,North India,Male,25,6,298565.78,2,1,1,1123095.05,0
757,North India,Male,42,0,0.0,2,1,1,381183.11,0
558,South India,Male,55,4,723217.63,2,0,0,289091.1,1
693,North India,Female,21,0,458983.51,3,1,0,732751.45,0
657,South India,Female,18,10,205405.57,2,1,0,1435208.51,0
479,West India,Female,34,7,1116038.16,1,0,1,849907.53,0
584,North India,Female,36,7,232135.06,1,1,1,795621.74,0
581,West India,Male,38,0,859408.74,2,1,0,203636.13,1
801,South India,Male,31,1,0.0,1,1,1,1883220.65,0
699,East India,Male,33,6,0.0,1,1,1,1458130.38,0
663,East India,Male,40,6,2639356.74,1,1,0,963827.93,0
300,South India,Female,47,8,0.0,1,0,1,681895.59,0
478,South India,Female,18,2,194327.87,1,1,0,323919.36,0
715,West India,Female,31,1,0.0,2,1,1,256608.11,0
720,North India,Female,38,9,859321.33,2,0,0,813428.0,0
583,North India,Female,25,7,363698.9,2,0,1,503611.81,0
652,East India,Male,55,10,0.0,1,1,1,602346.68,0
646,South India,Male,29,6,0.0,1,0,1,918498.08,0
665,North India,Female,35,2,820143.19,2,1,0,891529.87,0
616,West India,Male,42,10,945103.23,2,0,0,1076904.11,0
723,South India,Male,29,2,872921.7,1,1,0,574649.89,0
749,North India,Male,18,6,0.0,1,0,1,100810.48,0
563,North India,Female,31,10,2169229.95,1,1,0,490911.94,0
542,North India,Male,47,4,0.0,2,1,1,659025.55,0
578,East India,Female,32,8,375429.24,1,0,1,214794.21,0
654,East India,Female,26,9,111366.87,1,1,1,205755.05,0
682,North India,Female,46,6,112528.88,2,0,1,860985.14,0
720,West India,Male,32,0,266937.03,2,1,0,849107.03,0
737,South India,Female,30,0,259794.68,2,0,0,683087.46,0
682,West India,Male,37,5,137194.68,2,1,1,685483.72,0
670,North India,Male,44,4,0.0,2,1,0,720761.67,0
798,South India,Female,62,4,1325641.02,1,1,1,635756.9,0
650,North India,Male,45,10,0.0,2,1,1,567618.43,0
703,North India,Female,48,10,150558.16,2,0,1,785382.25,0
678,North India,Male,30,7,1374064.21,1,0,1,756564.85,0
634,North India,Male,24,10,1344659.67,2,1,0,859204.58,0
635,East India,Female,36,7,0.0,2,1,1,571286.29,0
768,East India,Female,37,8,1960372.85,2,1,0,915681.53,0
641,West India,Male,24,10,939914.72,1,1,1,127116.77,0
618,North India,Female,34,10,1356873.75,1,0,1,512847.2,0
583,South India,Female,40,3,185062.97,1,1,0,572596.52,0
688,South India,Male,39,4,351848.46,1,0,1,774874.4,0
603,South India,Female,41,6,301611.86,1,1,1,154852.68,0
679,North India,Male,39,2,0.0,1,1,0,380692.9,0
665,South India,Male,30,5,250608.75,1,1,1,484276.45,0
611,North India,Male,30,2,195364.38,1,0,1,916440.66,1
524,West India,Male,22,3,901548.83,1,1,0,368993.59,1
